trade_date,total_pnl,avg_pnl,win_rate,total_volume_usd,trade_count,avg_fee,date_only,classification,sentiment_value
2024-08-19,339.69958299999996,42.462447874999995,0.625,100315.03,8,4.38878225,2024-08-19,Fear,28.0
2024-08-20,192.602844,16.050237,0.08333333333333333,49914.8,12,1.4558478333333333,2024-08-20,Fear,30.0
2024-08-21,656.200925,4.525523620689655,0.3724137931034483,104990.41,145,0.2534247103448276,2024-08-21,Fear,26.0
2024-08-23,1005.30527,100.53052699999999,0.3,63509.56,10,2.2228342,2024-08-23,Fear,34.0
2024-08-24,0.0,0.0,0.0,34999.67,7,1.7499831428571428,2024-08-24,Greed,56.0
2024-08-25,0.0,0.0,0.0,21950.28,17,1.5472707647058823,2024-08-25,Neutral,54.0
2024-08-26,231.236918,38.539486333333336,0.3333333333333333,92611.27,6,5.383821999999999,2024-08-26,Greed,55.0
2024-08-27,0.0,0.0,0.0,70250.16,50,1.04107104,2024-08-27,Neutral,48.0
2024-08-28,1333.359645,148.15107166666667,0.2222222222222222,71160.06999999999,9,2.767336222222222,2024-08-28,Fear,30.0
2024-08-29,0.0,0.0,0.0,9995.85,1,3.498547,2024-08-29,Fear,29.0
2024-08-30,256.464,42.744,0.16666666666666666,37233.24,6,2.1718626666666663,2024-08-30,Fear,34.0
2024-08-31,10.882801,0.3200823823529412,0.35294117647058826,107507.43000000001,34,1.1751563235294118,2024-08-31,Fear,29.0
2024-09-01,137.433093,11.452757750000002,0.4166666666666667,12359.68,12,0.36048841666666664,2024-09-01,Fear,26.0
2024-09-02,0.0,0.0,0.0,30000.42,2,5.250074,2024-09-02,Fear,26.0
2024-09-04,1065.785132,31.346621529411763,0.14705882352941177,131480.97,34,1.8697125588235293,2024-09-04,Fear,27.0
2024-09-05,0.0,0.0,0.0,0.84,1,0.0,2024-09-05,Fear,29.0
2024-09-06,-1104.856765,-26.306113452380952,0.0,39047.1,42,0.3253922857142857,2024-09-06,Extreme Fear,22.0
2024-09-08,0.0,0.0,0.0,0.11,1,0.0,2024-09-08,Fear,29.0
2024-09-09,0.0,0.0,0.0,4014.4300000000003,2,17.45395,2024-09-09,Fear,26.0
2024-09-10,-219.729659,-73.24321966666666,0.0,2547.28,3,2.4301333333333335,2024-09-10,Fear,33.0
2024-09-11,0.0,0.0,0.0,0.54,1,0.0,2024-09-11,Fear,37.0
2024-09-14,0.0,0.0,0.0,1014.8000000000001,11,2.7619390909090913,2024-09-14,Neutral,50.0
2024-09-18,-878.684794,-6.059895131034483,0.0,13633.5,145,0.2188478827586207,2024-09-18,Neutral,45.0
2024-09-19,0.0,0.0,0.0,1521.8700000000001,19,1.5056663157894736,2024-09-19,Neutral,49.0
2024-09-20,9585.03428,599.0646425,0.5,332873.38,16,6.8323144375,2024-09-20,Neutral,54.0
2024-09-21,36165.56933,1572.416057826087,1.0,165648.12,23,2.5207322173913043,2024-09-21,Neutral,54.0
2024-09-22,0.0,0.0,0.0,19999.739999999998,3,2.3333023333333336,2024-09-22,Neutral,52.0
2024-09-23,334.760796,167.380398,0.5,40334.29,2,7.058501000000001,2024-09-23,Neutral,50.0
2024-09-24,0.0,0.0,0.0,7118.63,10,1.2966142,2024-09-24,Neutral,54.0
2024-09-25,0.0,0.0,0.0,52754.130000000005,9,1.9738529999999999,2024-09-25,Greed,59.0
2024-09-26,439.812513,54.976564125,0.25,113711.93000000001,8,3.9185255,2024-09-26,Neutral,50.0
2024-09-27,0.0,0.0,0.0,126097.04,56,0.669701982142857,2024-09-27,Greed,61.0
2024-09-28,0.0,0.0,0.0,29199.21,4,0.7007800000000001,2024-09-28,Greed,64.0
2024-09-30,2710.626288,25.571946113207545,0.04716981132075472,214669.85,106,0.6192224150943396,2024-09-30,Greed,61.0
2024-10-01,0.0,0.0,0.0,139954.32,4,12.2460025,2024-10-01,Neutral,50.0
2024-10-02,0.0,0.0,0.0,99954.34,4,8.746004249999999,2024-10-02,Fear,42.0
2024-10-03,100.375782,11.152864666666666,0.3333333333333333,132935.69,9,5.169721222222223,2024-10-03,Fear,37.0
2024-10-04,0.0,0.0,0.0,0.34,1,0.0,2024-10-04,Fear,41.0
2024-10-05,5767.161892,155.86924032432432,0.6486486486486487,605605.74,37,5.728696513513514,2024-10-05,Neutral,49.0
2024-10-06,130.487079,5.9312308636363635,0.22727272727272727,300130.56,22,4.774804227272727,2024-10-06,Neutral,50.0
2024-10-07,0.0,0.0,0.0,219984.65,21,3.6664102857142855,2024-10-07,Neutral,50.0
2024-10-08,5396.546638,149.90407327777777,0.9166666666666666,434584.13,36,4.225117222222222,2024-10-08,Neutral,49.0
2024-10-09,396.06272,28.290194285714286,0.21428571428571427,220399.93,14,5.509997642857143,2024-10-09,Neutral,49.0
2024-10-10,0.0,0.0,0.0,300024.33999999997,16,6.563031875,2024-10-10,Fear,39.0
2024-10-11,8885.327477,341.74336450000004,0.6923076923076923,488904.19,26,6.581392076923077,2024-10-11,Fear,32.0
2024-10-12,541.55471,54.155471,0.7,159713.4,10,5.5899684999999995,2024-10-12,Neutral,49.0
2024-10-13,0.0,0.0,0.0,60002.42,10,2.1000841,2024-10-13,Neutral,50.0
2024-10-14,1913.61958,382.72391600000003,1.0,61916.020000000004,5,4.3341208,2024-10-14,Neutral,48.0
2024-10-15,1170.2260760000001,167.17515371428573,0.5714285714285714,81173.36,7,4.058667571428571,2024-10-15,Greed,65.0
2024-10-16,219.480876,19.95280690909091,0.2727272727272727,80229.17,11,2.5527458181818186,2024-10-16,Greed,73.0
2024-10-17,36.11496,4.0127733333333335,0.1111111111111111,140531.75,9,5.465123,2024-10-17,Greed,71.0
2024-10-18,333.219141,55.536523499999994,0.8333333333333334,120331.43000000001,6,7.019333,2024-10-18,Greed,73.0
2024-10-19,0.0,0.0,0.0,99996.86,4,8.749725250000001,2024-10-19,Greed,72.0
2024-10-20,389.155797,4.05370621875,0.11458333333333333,176447.86000000002,96,0.6172651979166667,2024-10-20,Greed,73.0
2024-10-21,2464.915564,14.248066843930635,0.3930635838150289,324117.99,173,0.6350175895953757,2024-10-21,Greed,72.0
2024-10-22,0.0,0.0,0.0,60000.36,3,7.000041333333333,2024-10-22,Greed,70.0
2024-10-23,-46.489941,-2.5827745,0.0,210006.07,18,4.083450611111111,2024-10-23,Greed,71.0
2024-10-25,13235.862071,441.19540236666666,0.7,427883.18,30,4.794730466666667,2024-10-25,Greed,72.0
2024-10-27,666.6623079999999,166.66557699999998,0.75,90664.41,4,7.933135,2024-10-27,Greed,74.0
2024-10-28,167.28016200000002,12.867704769230771,0.3076923076923077,121495.25,13,3.2517953846153844,2024-10-28,Greed,72.0
2024-10-29,801.170876,15.11643162264151,0.05660377358490566,613267.8099999999,53,4.049881396226415,2024-10-29,Greed,72.0
2024-10-30,9.150023,0.36600091999999995,0.28,11830.85,25,0.14387952,2024-10-30,Extreme Greed,77.0
2024-10-31,1214.043811,25.292579395833332,0.7083333333333334,896173.36,48,6.514811000000001,2024-10-31,Extreme Greed,77.0
2024-11-01,1040.475736,45.238075478260875,0.2608695652173913,260981.03,23,3.941516304347826,2024-11-01,Extreme Greed,75.0
2024-11-02,0.0,0.0,0.0,40000.0,2,6.9999985,2024-11-02,Greed,72.0
2024-11-03,0.0,0.0,0.0,129055.66,6,6.734025333333334,2024-11-03,Greed,74.0
2024-11-04,2799.410474,77.76140205555555,0.6388888888888888,451811.97,36,4.392616111111112,2024-11-04,Greed,70.0
2024-11-05,678.4759280000001,67.8475928,0.5,200627.23,10,7.021952400000001,2024-11-05,Greed,70.0
2024-11-06,2817.83723,187.85581533333334,0.4666666666666667,123906.9,15,2.8911606666666665,2024-11-06,Greed,70.0
2024-11-07,4493.353136,39.764187044247784,0.5309734513274337,111335.3,113,0.23166763168141594,2024-11-07,Extreme Greed,77.0
2024-11-08,-64.41354100000007,-1.6516292564102582,0.15384615384615385,270700.44,39,2.4071347948717947,2024-11-08,Extreme Greed,75.0
2024-11-09,102.90894,1.196615581395349,0.22093023255813954,193384.41,86,0.7695872441860464,2024-11-09,Extreme Greed,75.0
2024-11-10,991.114334,5.728984589595376,0.2947976878612717,413636.7,173,0.8226216531791908,2024-11-10,Extreme Greed,78.0
2024-11-11,6749.630996,18.09552545844504,0.24664879356568364,1570572.42,373,1.0641033512064344,2024-11-11,Extreme Greed,76.0
2024-11-12,3494.399394,20.435084175438597,0.19883040935672514,1226354.52,171,2.5023675614035086,2024-11-12,Extreme Greed,80.0
2024-11-13,7846.402274,163.46671404166668,0.5625,515336.37,48,3.7330014166666667,2024-11-13,Extreme Greed,84.0
2024-11-14,4563.509225,41.4864475,0.2545454545454545,1008361.81,110,3.0457163818181816,2024-11-14,Extreme Greed,88.0
2024-11-15,4140.740438,27.790204281879195,0.3691275167785235,1427858.42,149,3.1303859932885905,2024-11-15,Extreme Greed,80.0
2024-11-16,2769.521909,17.640266936305732,0.3057324840764331,303296.07,157,0.6380337770700637,2024-11-16,Extreme Greed,86.0
2024-11-17,882.975285,4.224762129186603,0.23444976076555024,1215987.57,209,1.297185114832536,2024-11-17,Extreme Greed,90.0
2024-11-18,4470.815187,12.921431176300578,0.3583815028901734,2084339.58,346,1.286428725433526,2024-11-18,Extreme Greed,83.0
2024-11-19,2958.268991,9.699242593442623,0.4918032786885246,628031.15,305,0.6606128950819672,2024-11-19,Extreme Greed,90.0
2024-11-20,4210.0928969999995,7.654714358181818,0.3981818181818182,1999514.1199999999,550,1.1710133981818183,2024-11-20,Extreme Greed,83.0
2024-11-21,1692.430891,3.1634222261682243,0.308411214953271,598300.62,535,0.37126778878504674,2024-11-21,Extreme Greed,82.0
2024-11-22,-18105.345617,-26.664721085419732,0.3078055964653903,1646713.62,679,0.6427673917525772,2024-11-22,Extreme Greed,94.0
2024-11-23,2901.531638,7.993200104683195,0.3526170798898072,516245.68,363,0.4259555564738292,2024-11-23,Extreme Greed,93.0
2024-11-24,945.550386,5.497385965116279,0.26744186046511625,664952.28,172,1.1778088720930233,2024-11-24,Extreme Greed,80.0
2024-11-25,5523.740734,21.66172836862745,0.4117647058823529,937410.87,255,1.1128615725490196,2024-11-25,Extreme Greed,82.0
2024-11-26,1094.809359,3.6251965529801327,0.2913907284768212,1146902.44,302,1.0307896622516557,2024-11-26,Extreme Greed,79.0
2024-11-27,-2654.495633,-12.462420812206572,0.3474178403755869,1444242.53,213,2.0643874929577466,2024-11-27,Extreme Greed,75.0
2024-11-28,-127075.39958499999,-382.75722766566264,0.32831325301204817,1894225.15,332,0.9505482198795182,2024-11-28,Extreme Greed,77.0
2024-11-29,176844.994152,449.98726247328244,0.48854961832061067,794262.91,393,0.48969907269720103,2024-11-29,Extreme Greed,78.0
2024-11-30,37316.69352,100.04475474530831,0.42091152815013405,1732193.7,373,1.4808990335120644,2024-11-30,Extreme Greed,84.0
2024-12-01,40886.364494,98.28453003365385,0.53125,814711.82,416,0.5898647869711539,2024-12-01,Extreme Greed,81.0
2024-12-02,18489.604313,68.48001597407408,0.4074074074074074,585243.56,270,0.5477326429259259,2024-12-02,Extreme Greed,80.0
2024-12-03,23576.539285,63.03887509358289,0.4304812834224599,1084666.53,374,0.8838852719518716,2024-12-03,Extreme Greed,76.0
2024-12-04,292891.815021,918.1561599404388,0.46394984326018807,769287.65,319,0.5410859487460815,2024-12-04,Extreme Greed,78.0
2024-12-05,71574.11848800001,156.96078615789474,0.4232456140350877,1256750.79,456,0.7736090421710526,2024-12-05,Extreme Greed,84.0
2024-12-06,-92624.643895,-229.83782604218362,0.23325062034739455,3471019.22,403,1.7171061684119107,2024-12-06,Greed,72.0
2024-12-07,85906.279067,282.5864442993421,0.4309210526315789,451733.42,304,0.3567501246710526,2024-12-07,Extreme Greed,75.0
2024-12-08,15965.933436,38.014127228571425,0.3619047619047619,932939.72,420,0.5575687701428572,2024-12-08,Extreme Greed,79.0
2024-12-09,6310.967676,11.708659881261596,0.31910946196660483,983949.68,539,0.32425498410018555,2024-12-09,Extreme Greed,78.0
2024-12-10,39325.770231,24.640206911654136,0.5870927318295739,3150424.08,1596,0.2841733617481203,2024-12-10,Extreme Greed,78.0
2024-12-11,319051.554217,261.30348420720725,0.7125307125307125,2194098.33,1221,0.3386643980835381,2024-12-11,Greed,74.0
2024-12-12,599151.795008,310.1199767122153,0.6997929606625258,4557189.87,1932,0.361783359994824,2024-12-12,Extreme Greed,83.0
2024-12-13,31935.901745,27.22583268968457,0.40153452685422,2880824.64,1173,0.3863831000511509,2024-12-13,Extreme Greed,76.0
2024-12-14,167801.399244,135.87157833522267,0.47368421052631576,2369561.78,1235,0.1879282955708502,2024-12-14,Extreme Greed,83.0
2024-12-15,97525.315279,57.4692488385386,0.24572775486152032,2583269.81,1697,0.13631736616381848,2024-12-15,Extreme Greed,80.0
2024-12-16,166774.344133,158.07994704549765,0.5071090047393365,2740808.97,1055,0.38118488720379146,2024-12-16,Extreme Greed,83.0
2024-12-17,219591.305172,113.13307839876352,0.4363730036063885,5233597.63,1941,0.38441029674394644,2024-12-17,Extreme Greed,87.0
2024-12-18,13682.994673,9.575223703988803,0.36599020293911827,3798887.07,1429,0.48386841862141355,2024-12-18,Extreme Greed,81.0
2024-12-19,62744.004486000005,18.79125621024259,0.6148547469302186,8241709.39,3339,0.3163321890026954,2024-12-19,Extreme Greed,75.0
2024-12-20,254969.660039,102.47976689670418,0.5558681672025724,7681274.71,2488,0.486671344766881,2024-12-20,Greed,74.0
2024-12-21,150022.163157,89.24578415050566,0.5496728138013087,4382875.12,1681,0.40475407324806667,2024-12-21,Greed,73.0
2024-12-22,352197.163973,455.03509557235145,0.4354005167958656,3087320.22,774,0.4303060006847545,2024-12-22,Greed,73.0
2024-12-23,-29430.626577,-12.53967898466127,0.2901576480613549,6771878.26,2347,0.5116731770643375,2024-12-23,Greed,70.0
2024-12-24,14813.780116,43.827751822485205,0.33727810650887574,1767036.11,338,1.1443267462426037,2024-12-24,Greed,73.0
2024-12-25,756.6570469999998,3.637774264423076,0.30288461538461536,347889.35,208,0.3198018375961538,2024-12-25,Greed,73.0
2024-12-26,60228.639722,86.41124780774749,0.5136298421807748,2205242.65,697,0.7508737424390244,2024-12-26,Extreme Greed,79.0
2024-12-27,2672.811035,10.280042442307693,0.4230769230769231,347913.0,260,0.3405986407692308,2024-12-27,Greed,74.0
2024-12-28,940.673623,5.842693310559007,0.22981366459627328,281555.01,161,0.30067386726708073,2024-12-28,Greed,72.0
2024-12-29,2884.067927,14.348596651741294,0.31840796019900497,344628.54,201,0.35879282139303487,2024-12-29,Greed,73.0
2024-12-30,9009.738137,29.637296503289473,0.39473684210526316,1073865.73,304,0.9371918436842105,2024-12-30,Greed,65.0
2024-12-31,5445.01281,17.794159509803922,0.3006535947712418,877164.62,306,0.8709686638235294,2024-12-31,Greed,64.0
2025-01-01,-9528.065345,-99.25068067708334,0.3020833333333333,282582.1,96,0.3292123146875,2025-01-01,Greed,66.0
2025-01-02,8716.519087,24.145482235457067,0.45706371191135736,774674.84,361,0.4879215878947369,2025-01-02,Greed,70.0
2025-01-03,6028.486793,11.867099986220472,0.27165354330708663,771208.99,508,0.41535007246062994,2025-01-03,Greed,74.0
2025-01-04,2553.537968,6.882851665768194,0.20215633423180593,1826029.6199999999,371,0.6299514043126685,2025-01-04,Greed,73.0
2025-01-05,3187.719363,13.337737920502093,0.41841004184100417,451943.57,239,0.5830192927615063,2025-01-05,Greed,72.0
2025-01-06,6064.185393,10.583220581151831,0.15532286212914484,556526.99,573,0.30528985732984293,2025-01-06,Extreme Greed,76.0
2025-01-07,16098.227531,25.271942748822607,0.7613814756671899,1313178.1,637,0.4762738659811617,2025-01-07,Extreme Greed,78.0
2025-01-08,130117.090554,125.23300342059672,0.37151106833493747,3177275.18,1039,0.6707535229836381,2025-01-08,Greed,70.0
2025-01-09,46975.928902,89.99220096168582,0.2777777777777778,1020733.25,522,0.5278041751532567,2025-01-09,Greed,69.0
2025-01-10,-10116.875552,-12.352717401709402,0.5274725274725275,6547449.68,819,2.55699532973138,2025-01-10,Neutral,50.0
2025-01-11,2269.080536,8.017952424028268,0.24381625441696114,1658098.71,283,1.747872711484099,2025-01-11,Greed,69.0
2025-01-12,5742.241803,9.538607646179402,0.7840531561461794,2258459.17,602,1.0167487586378738,2025-01-12,Greed,62.0
2025-01-13,9655.429352,23.66526801960784,0.3872549019607843,2936648.0100000002,408,2.1154414823039214,2025-01-13,Greed,61.0
2025-01-14,16069.512355,58.43459038181818,0.49818181818181817,876581.97,275,0.8748765435636364,2025-01-14,Greed,63.0
2025-01-15,14819.5883,55.50407602996255,0.4606741573033708,1801599.8900000001,267,1.923629194082397,2025-01-15,Greed,70.0
2025-01-16,20807.709328,56.08546988679245,0.3423180592991914,3049692.96,371,2.400455978328841,2025-01-16,Extreme Greed,75.0
2025-01-17,7006.415608,29.43872104201681,0.5294117647058824,1110230.46,238,1.4765321381932774,2025-01-17,Extreme Greed,75.0
2025-01-18,443.2330819999997,0.6808495883256523,0.38095238095238093,2711629.88,651,1.2533551481720429,2025-01-18,Extreme Greed,77.0
2025-01-19,87923.799302,56.10963580216975,0.20229738353541799,9715215.3,1567,1.3799334012188897,2025-01-19,Extreme Greed,77.0
2025-01-20,87277.239173,66.37052408593155,0.5224334600760456,8287327.01,1315,1.6788287601977185,2025-01-20,Extreme Greed,76.0
2025-01-21,11077.839421,20.901583813207548,0.3867924528301887,1523729.82,530,0.7515174816981132,2025-01-21,Extreme Greed,76.0
2025-01-22,20524.408057,24.66875968389423,0.28125,1778406.43,832,0.5663102641346154,2025-01-22,Extreme Greed,84.0
2025-01-23,101256.24216,83.13320374384236,0.6609195402298851,3697028.66,1218,0.8935549012151067,2025-01-23,Extreme Greed,75.0
2025-01-24,10602.779738,12.131326931350113,0.5583524027459954,1611433.45,874,0.3874640744851259,2025-01-24,Extreme Greed,75.0
2025-01-25,-10348.016255999999,-20.450625011857706,0.27865612648221344,1239377.7,506,0.6303038775889328,2025-01-25,Extreme Greed,75.0
2025-01-26,40823.466668,90.51766445232816,0.43458980044345896,1201173.66,451,0.8475790559423504,2025-01-26,Greed,73.0
2025-01-27,41331.765392,53.469295461837,0.4760672703751617,1508028.31,773,0.5255616654980595,2025-01-27,Greed,71.0
2025-01-28,17979.613973,36.103642516064255,0.6285140562248996,579412.17,498,0.2504222582931727,2025-01-28,Greed,72.0
2025-01-29,23421.01147,25.737375241758244,0.4164835164835165,1897513.41,910,0.6731001594395605,2025-01-29,Greed,72.0
2025-01-30,23097.471385,21.64711470009372,0.3467666354264292,3014397.17,1067,0.8197292556044986,2025-01-30,Greed,70.0
2025-01-31,35868.296773,35.303441705708664,0.5413385826771654,2783411.48,1016,0.6603720979429134,2025-01-31,Extreme Greed,76.0
2025-02-01,32300.205017,50.946695610410096,0.5962145110410094,1363746.44,634,0.45027978216088327,2025-02-01,Greed,68.0
2025-02-02,162854.759623,123.46835452843062,0.35860500379075055,5661092.29,1319,0.897742296595906,2025-02-02,Greed,60.0
2025-02-03,348871.326269,146.58459086932774,0.4634453781512605,22592901.37,2380,1.2569603462436976,2025-02-03,Fear,44.0
2025-02-04,416876.88812,165.9541752070064,0.276671974522293,15678409.27,2512,1.5341475174920383,2025-02-04,Greed,72.0
2025-02-05,56706.235562,43.721075992289904,0.3215111796453354,8743231.51,1297,1.029876342845027,2025-02-05,Neutral,54.0
2025-02-06,33803.799733,19.84955944392249,0.46095126247798,2818508.87,1703,0.41640068033470345,2025-02-06,Neutral,49.0
2025-02-07,22450.002091,14.730972500656167,0.2821522309711286,3460263.54,1524,0.4843105238451444,2025-02-07,Fear,44.0
2025-02-08,586.703253,1.0203534834782608,0.19130434782608696,839734.97,575,0.1912631064,2025-02-08,Fear,44.0
2025-02-09,150551.829492,197.05736844502616,0.4306282722513089,2920919.7,764,0.5593741164397905,2025-02-09,Neutral,46.0
2025-02-10,63908.49465,71.88807047244094,0.4780652418447694,3624958.44,889,0.5527135456692913,2025-02-10,Fear,43.0
2025-02-11,-6093.784817,-7.186067001179245,0.21816037735849056,2797544.17,848,0.5618279809551887,2025-02-11,Neutral,47.0
2025-02-12,19848.635032,19.251828353055284,0.4626576139670223,4143974.54,1031,1.0661057528031037,2025-02-12,Neutral,46.0
2025-02-13,27829.534238,20.313528640875912,0.4678832116788321,3199852.21,1370,0.6010857547591241,2025-02-13,Neutral,50.0
2025-02-14,213860.675308,129.22095184773414,0.42900302114803623,4007103.42,1655,0.5810137255287009,2025-02-14,Neutral,48.0
2025-02-15,45042.92701,48.32932082618026,0.4302575107296137,1712852.95,932,0.4013812425107296,2025-02-15,Neutral,50.0
2025-02-16,2369.478425,3.4794103157121876,0.44052863436123346,806177.64,681,0.25194127060205584,2025-02-16,Neutral,54.0
2025-02-17,1818.573295,1.9325964877789585,0.22422954303931988,2031044.64,941,0.26938018665249736,2025-02-17,Neutral,51.0
2025-02-18,91204.672403,54.418062292959426,0.5119331742243437,3371128.68,1676,0.3636869945763723,2025-02-18,Neutral,47.0
2025-02-19,14985.794701,11.010870463629685,0.4276267450404115,3263930.24,1361,0.505868809331374,2025-02-19,Fear,44.0
2025-02-20,46008.794102,22.867193887673956,0.47912524850894633,4628609.29,2012,0.6125566723409542,2025-02-20,Neutral,49.0
2025-02-21,119693.49395,63.904695114789114,0.5221569674319274,3972159.88,1873,0.4429889555632675,2025-02-21,Greed,55.0
2025-02-22,25278.704178,36.849423,0.4970845481049563,3175570.2,686,1.2830388250291545,2025-02-22,Neutral,49.0
2025-02-23,10656.934251,20.494104328846156,0.45,1141310.74,520,0.44231292148076923,2025-02-23,Neutral,50.0
2025-02-24,38470.176242,6.850102607193732,0.39672364672364674,11223619.59,5616,0.3735691654629629,2025-02-24,Neutral,49.0
2025-02-25,204762.177034,32.782929400256165,0.260646813960935,19414984.36,6246,0.5101849286439322,2025-02-25,Fear,25.0
2025-02-26,63229.063129,53.76621014370748,0.6709183673469388,4946958.13,1176,0.6413031859438775,2025-02-26,Extreme Fear,21.0
2025-02-27,-36525.167517,-41.039514064044944,0.27752808988764044,1999898.43,890,0.5754449138314607,2025-02-27,Extreme Fear,10.0
2025-02-28,225628.108748,221.4211077016683,0.3886162904808636,4123660.77,1019,0.8620198861236507,2025-02-28,Extreme Fear,16.0
2025-03-01,10596.108968,60.897177977011495,0.4482758620689655,263824.13,174,0.21300888155172415,2025-03-01,Extreme Fear,20.0
2025-03-02,66914.320708,125.77879832330827,0.5018796992481203,6460848.74,532,3.6310092894924813,2025-03-02,Fear,26.0
2025-03-03,616413.032233,415.9332201302294,0.6153846153846154,8244590.38,1482,0.7021349813900135,2025-03-03,Fear,33.0
2025-03-04,182075.566585,75.80165136761032,0.25353871773522063,11124247.15,2402,0.9243698939550374,2025-03-04,Extreme Fear,15.0
2025-03-05,269328.365917,162.24600356445782,0.7584337349397591,9193654.22,1660,1.398386452319277,2025-03-05,Extreme Fear,20.0
2025-03-06,16101.125561,21.18569152763158,0.48026315789473684,6765324.96,760,1.7192331095526316,2025-03-06,Fear,25.0
2025-03-07,150236.061627,58.86993010462382,0.5223354231974922,19854275.48,2552,1.9265286233816614,2025-03-07,Fear,34.0
2025-03-08,24700.773359,46.69333338185255,0.5689981096408318,892083.51,529,0.393837,2025-03-08,Fear,28.0
2025-03-09,19773.457395,13.905384947257385,0.4409282700421941,10419697.99,1422,1.6716342663853727,2025-03-09,Fear,27.0
2025-03-10,-10010.027269999999,-3.438690233596702,0.39745791824115423,16811790.68,2911,1.1983416252937136,2025-03-10,Extreme Fear,20.0
2025-03-11,-76880.729036,-23.3964482763238,0.18746195982958003,14016952.09,3286,0.7428728673280585,2025-03-11,Extreme Fear,24.0
2025-03-12,288105.984215,72.60735489289314,0.5645161290322581,18618139.15,3968,0.9219792268069555,2025-03-12,Fear,34.0
2025-03-13,14114.870873,14.672422944906446,0.4573804573804574,3285591.22,962,0.8411504232536382,2025-03-13,Neutral,45.0
2025-03-14,68646.160089,31.061610899999998,0.8538461538461538,8047187.16,2210,0.5400394004162896,2025-03-14,Fear,27.0
2025-03-15,78694.624572,301.51197154022987,0.5938697318007663,2355749.54,261,2.2005091494252875,2025-03-15,Neutral,46.0
2025-03-16,-7910.943544999999,-14.926308575471696,0.2320754716981132,10187921.51,530,4.608458494679245,2025-03-16,Fear,30.0
2025-03-17,26163.906513,28.439028818478263,0.4532608695652174,3592895.05,920,0.8779782695434782,2025-03-17,Fear,32.0
2025-03-18,72322.788824,86.71797221103118,0.22541966426858512,4050655.47,834,1.0287003968824942,2025-03-18,Fear,34.0
2025-03-19,29374.682341,18.222507655707197,0.4162531017369727,4598813.57,1612,0.48665637159950376,2025-03-19,Fear,32.0
2025-03-20,10246.859436,13.290349463035021,0.4085603112840467,1652257.93,771,0.4270239247730221,2025-03-20,Neutral,49.0
2025-03-21,6951.270374,9.958840077363897,0.5,2543903.39,698,0.9075367948853869,2025-03-21,Fear,31.0
2025-03-22,12498.535254,23.361748138317758,0.4747663551401869,971809.42,535,0.5024949569532711,2025-03-22,Fear,32.0
2025-03-23,14047.421585,31.425999071588368,0.32662192393736017,2593519.67,447,1.3360537226621925,2025-03-23,Fear,30.0
2025-03-24,107878.961301,105.04280555111977,0.6153846153846154,3017587.05,1027,0.5171425037682571,2025-03-24,Neutral,45.0
2025-03-25,32030.90678,40.49419314791403,0.3615676359039191,5372519.77,791,1.771623243704172,2025-03-25,Neutral,46.0
2025-03-26,15802.167427,5.094186791424887,0.27111540941328177,7597754.37,3102,0.5792403340070922,2025-03-26,Neutral,47.0
2025-03-27,58825.359221,74.9367633388535,0.33375796178343947,3240279.46,785,0.9095848653503186,2025-03-27,Fear,40.0
2025-03-28,21337.179335,29.30931227335165,0.3173076923076923,1483092.61,728,0.5347299382554945,2025-03-28,Fear,44.0
2025-03-29,12098.872931,6.38800049155227,0.3558606124604013,3668151.83,1894,0.4434237141605069,2025-03-29,Fear,26.0
2025-03-30,15795.11514,27.8083013028169,0.16549295774647887,2850874.96,568,1.3363939318133804,2025-03-30,Fear,32.0
2025-03-31,6978.184557,14.097342539393939,0.5232323232323233,2164772.4699999997,495,0.973740668909091,2025-03-31,Fear,34.0
2025-04-01,-2202.6622420000003,-11.472199177083334,0.4583333333333333,704445.1900000001,192,0.8486249730208333,2025-04-01,Fear,34.0
2025-04-02,202212.740938,187.930056633829,0.8949814126394052,3867930.6,1076,1.0977909274163569,2025-04-02,Fear,44.0
2025-04-03,-2365.961276,-1.353524757437071,0.2974828375286041,8670233.15,1748,0.7649421354118993,2025-04-03,Fear,25.0
2025-04-04,-25515.678949999998,-20.05949602987421,0.38757861635220126,3835545.73,1272,0.6572825545290881,2025-04-04,Fear,28.0
2025-04-05,35907.33771,99.74260475,0.5805555555555556,1267564.22,360,0.7835009555555555,2025-04-05,Fear,30.0
2025-04-06,47053.449272,44.89832945801527,0.31679389312977096,3551252.06,1048,0.5901106036579199,2025-04-06,Fear,34.0
2025-04-07,34527.370305,12.269854408315563,0.23916133617626156,14460253.14,2814,0.9831396948837599,2025-04-07,Extreme Fear,23.0
2025-04-08,34899.394798,37.00890222481442,0.4093319194061506,8869391.4,943,2.412489598154825,2025-04-08,Extreme Fear,24.0
2025-04-09,43120.444797,10.86978694151752,0.43055205444920597,28556806.47,3967,1.5405279450955383,2025-04-09,Extreme Fear,18.0
2025-04-10,158261.822261,74.40612236060178,0.5289139633286318,28741953.29,2127,3.229222614377997,2025-04-10,Fear,39.0
2025-04-11,126406.479081,115.33437872354014,0.3357664233576642,11319327.07,1096,1.983977261031113,2025-04-11,Fear,25.0
2025-04-12,410419.694533,194.60393292223802,0.2721669037458511,55914617.49,2109,5.461164710505927,2025-04-12,Fear,43.0
2025-04-13,48696.021521,36.86299888039364,0.3618470855412566,14171154.79,1321,1.9442363514495837,2025-04-13,Neutral,45.0
